r/R,rho(r),L(r),M(r),T(r),Pgas,Pdeg,Ppho,P,dlogP/dlogT,kappa,kappaff,kappaHm,kappaes,dL/dr,dLpp/dr,dLcno/dr
1e-09,23.22496509552002,0.0,0.0,45000000.0,1429943435797824.0,18754698835633.13,103404686457638.42,1552102821091095.5,2.1155717888587486,0.346,0.002972492778417111,9.116542640765631e+38,0.346,7075274795744448.0,1584891575.7684073,7075273210852872.0
0.00010001100090009001,23.224964466454452,2.3592034276879988e+32,9.731661651252885e+22,44999999.12554507,1429943369279601.0,18754697988991.37,103404678420061.95,1552102745688654.2,2.1155717884348317,0.346,0.0029724929242272123,9.11654092290045e+38,0.346,7.0768284491957565e+25,1.5852400905318126e+19,7.076826863955665e+25
0.00020002100180018,23.22496257928294,1.8873324001523346e+33,7.785212038835959e+23,44999996.50221528,1429943169727604.2,18754695449100.094,103404654307657.1,1552102519484361.2,2.115571787163098,0.346,0.002972493361651736,9.116535769375417e+38,0.346,2.830699331644006e+26,6.340894450582211e+19,2.8306986975545607e+26
0.00030003100270027005,23.224959434006408,6.369720222989085e+33,2.627496054483179e+24,44999992.13001177,1429942837141953.2,18754691215960.812,103404614120442.67,1552102142478356.8,2.115571785043548,0.346,0.0029724940906906763,9.116527180197979e+38,0.346,6.369038228668764e+26,1.4266955553167337e+20,6.36903680197321e+26
0.00040004100360036,23.224955030626248,1.5098579741008158e+34,6.228123761730126e+24,44999986.0089363,1429942371522836.0,18754685289575.867,103404557858449.06,1552101614670860.8,2.115571782076182,0.346,0.002972495111344035,9.116515155380328e+38,0.346,1.132268081684307e+27,2.5363410853105887e+20,1.1322678280501985e+27
0.00050005100450045,23.224949369142227,2.9489347458965256e+34,1.2164285426645346e+25,44999978.138988405,1429941772870285.5,18754677669945.58,103404485521691.56,1552100936061922.8,2.115571778261,0.346,0.002972496423612301,9.116499694933703e+38,0.346,1.769160088955138e+27,3.963024278719348e+20,1.7691596926527107e+27
0.0006000610054005401,23.224942449554334,5.095740814130426e+34,2.101986083721381e+25,44999968.52016787,1429941041184376.8,18754668357070.77,103404397110193.52,1552100106651641.0,2.1155717735980004,0.346,0.0029724980274960402,9.11648079887334e+38,0.346,2.5475764752879975e+27,5.7067428774232615e+20,2.54757590461371e+27
0.0007000710063006301,23.22493427186286,8.091809559838224e+34,3.3378728487837107e+25,44999957.15247483,1429940176465230.0,18754657350952.82,103404292623987.06,1552099126440169.8,2.1155717680871837,0.346,0.0029724999229958768,9.116458467218636e+38,0.346,3.46751312258332e+27,7.767494121507271e+20,3.4675123458339086e+27
0.0008000810072007201,23.22492483606838,1.207866926864697e+35,4.982476557933356e+25,44999944.03590972,1429939178713012.0,18754644651593.715,103404172063112.81,1552097995427718.8,2.1155717617285483,0.346,0.0029725021101125056,9.11643269999308e+38,0.346,4.5289651640601647e+27,1.0145274749266172e+21,4.52896414953269e+27
0.00090009100810081,23.224914142171745,1.719784313077504e+35,7.0941848018938195e+25,44999929.17047336,1429938047927938.0,18754630258995.965,103404035427620.45,1552096713614554.2,2.115571754522094,0.346,0.0029725045888466754,9.116403497224365e+38,0.346,5.73192698428805e+27,1.2840080997210779e+21,5.73192570027995e+27
